id,title,published_at,source_name,source_type,url,full_text,author,section,language,retrieved_at,data_source
b56ad2c7a0035e0e365e324c7e0dbb32,Radicalized Anti-AI Activist Should Be A Wake Up Call For Doomer Rhetoric,2025-12-05T20:23:16Z,Techdirt,API,https://techdirt.com/2025/12/05/radicalized-anti-ai-activist-should-be-a-wake-up-call-for-doomer-rhetoric,"from the stay-connected-to-reality dept
A cofounder of a Bay Area Stop AI activist group abandoned its commitment to nonviolence, assaulted another member, and made statements that left the group wo… [+16152 chars]",Nirit Weiss-Blatt,,en,2025-12-25T18:32:45.952971Z,news
0d5fae7a68805cf7954bc149e765411a,Unlimited Industries’ AI-Powered Construction Raises $12 Million Seed Round,2025-12-03T13:00:00Z,Forbes,API,https://forbes.com/sites/charliefink/2025/12/03/unlimited-industries-ai-powered-construction-raises-12-million-seed-round,"When Andreessen Horowitz and CIV committed to leading the $12 million seed round for Unlimited Industries
, the move would have raised eyebrows in a pre-AI world. But the pattern of AI reinventing l… [+4960 chars]","Charlie Fink, Contributor, 
 Charlie Fink, Contributor
 https://www.forbes.com/sites/charliefink/",,en,2025-12-25T18:32:45.953032Z,news
8fa17021389466cdd3cbbd91dd94f879,"ThreatsDay Bulletin: AI Malware, Voice Bot Flaws, Crypto Laundering, IoT Attacks — and 20 More Stories",2025-11-27T10:03:00Z,Internet,API,https://thehackernews.com/2025/11/threatsday-bulletin-ai-malware-voice.html,"Hackers have been busy again this week. From fake voice calls and AI-powered malware to huge money-laundering busts and new scams, there's a lot happening in the cyber world.
Criminals are getting c… [+22327 chars]",info@thehackernews.com (The Hacker News),,en,2025-12-25T18:32:45.953091Z,news
1855a526fe8bf90c23d2713b7aff5059,Trump Admin Reinvents US Digital Services Program After Elon Musk Fired All Their Actual Tech Experts,2025-12-23T23:24:52Z,Techdirt,API,https://techdirt.com/2025/12/23/trump-admin-reinvents-us-digital-services-program-after-elon-musk-fired-all-their-actual-tech-experts,"from the but-this-one-goes-to-11 dept
Here’s a fun game the Trump administration keeps playing: destroy a successful government program, wait a few months, then breathlessly announce you’ve “invente… [+7188 chars]",Mike Masnick,,en,2025-12-25T18:32:45.953149Z,news
c5929f85961b52376c82f56b091440ab,"Some Perhaps Not Fully Anticipated Effects of Increased AI Use: Evidence Doubts, Fraud and Fraud Containment",2025-12-22T10:55:24Z,Nakedcapitalism.com,API,https://nakedcapitalism.com/2025/12/some-perhaps-not-fully-anticipated-effects-of-increased-ai-use-evidence-doubts-fraud-and-fraud-containment.html,"The press has been awash with breathless reporting and forecasts on the impact of AI, from an expected knowledge and even creative worker wipeout to evidence of brain changes in regular users to acco… [+14641 chars]",Yves Smith,,en,2025-12-25T18:32:45.953211Z,news
3a48a012899622d7feee34f39e0271fe,Links 12/8/2025,2025-12-08T11:55:32Z,Nakedcapitalism.com,API,https://nakedcapitalism.com/2025/12/links-12-8-2025.html,"Psychologists Find Strange Twist In The Human-Dog Emotional Bond StudyFinds
Water leak in the Louvre damages hundreds of works, museum says The Guardian
Researchers Concerned to Find That Five-Year… [+7721 chars]",Conor Gallagher,,en,2025-12-25T18:32:45.953300Z,news
9c95b88da16b81e8d85106c3bceeadf5,When The Internet Grew Up — And Locked Out Its Kids,2025-12-17T20:56:09Z,Techdirt,API,https://techdirt.com/2025/12/17/when-the-internet-grew-up-and-locked-out-its-kids,"from the taking-the-lazy-way-out dept
In December 2025, the world crossed a threshold. For the first time ever, access to the major social media platforms was no longer guaranteed by interest, conne… [+9471 chars]",Konstantinos Komaitis,,en,2025-12-25T18:32:45.953360Z,news
73d8e65cb76b107db7298574daa18376,Trump Launches US AI Tech Force With Big Tech — Why Jobs and Power Are at Stake,2025-12-16T11:52:46Z,International Business Times,API,https://ibtimes.com/trump-launches-us-ai-tech-force-big-tech-why-jobs-power-are-stake-3792752,"The United States government has launched its new campaign, the 'US Tech Force,' which involves hiring an elite group of 1,000 engineers for a 2-year program to take on government projects, including… [+3421 chars]",Anna Katrina Sevilla,,en,2025-12-25T18:32:45.953429Z,news
f93c7b33c1014238b2a9fce0fce2340b,"Week in review: Exploited zero-day in Cisco email security appliances, Kali Linux 2025.4 released",2025-12-21T09:00:34Z,Help Net Security,API,https://helpnetsecurity.com/2025/12/21/week-in-review-exploited-zero-day-in-cisco-email-security-appliances-kali-linux-2025-4-released,"Heres an overview of some of last weeks most interesting news, articles, interviews and videos:
How researchers are teaching AI agents to ask for permission the right wayPeople are starting to hand … [+14110 chars]",Help Net Security,,en,2025-12-25T18:32:45.953485Z,news
9f0c3916caddd2a71c460ff75b7591ae,Links 12/1/2025,2025-12-01T11:55:45Z,Nakedcapitalism.com,API,https://nakedcapitalism.com/2025/12/links-12-1-2025.html,"Welcoming the Wolf at the Door Barn Raiser
Billions Down The Toilet As Private Equity Firms Take Bath On Hot New ‘Continuation Vehicle’ Strategy Benzinga
Climate/Environment
Profitable Poisons Cli… [+8306 chars]",Conor Gallagher,,en,2025-12-25T18:32:45.953539Z,news
a29f5c0ad179a6e24257e91c23af7f03,Ceasefire Speculation Tests Oil’s Floor,2025-11-25T16:00:00Z,Yahoo Entertainment,API,https://finance.yahoo.com/news/ceasefire-speculation-tests-oil-floor-160000514.html,"Oil fell 2.5% on Tuesday morning following reports that Ukraine has mostly agreed to a peace deal with the U.S.
European Gas Prices Chill at Lowest Levels Since May 2024
- European gas prices have … [+6550 chars]",Tom Kool,,en,2025-12-25T18:32:45.953593Z,news
5b2fb875675cc8a57386af55ea143db0,Want an AI job at Treasury? Write a 10-page analysis of ‘Great Gatsby’,2025-12-16T22:00:00Z,GovExec.com,API,https://govexec.com/technology/2025/12/want-ai-job-treasury-write-10-page-analysis-great-gatsby/410210,"A job posting for an information technology specialist focused on artificial intelligence at the Treasury Department is asking applicants to write a 10-page analysis, with citations, of metaphors in … [+2521 chars]",Sean Michael Newhouse,,en,2025-12-25T18:32:45.953650Z,news
7a715473dd6f97953a38391730eef909,Private capital targets mission-critical software power and platforms in new space economy,2025-12-09T03:10:59Z,Space Daily,API,https://spacedaily.com/reports/Private_capital_targets_mission_critical_software_power_and_platforms_in_new_space_economy_999.html,"by Clarence OxfordLos Angeles CA (SPX) Dec 09, 2025
Axle Point Capital and Balerion Space Ventures are directing new private capital into companies that build core infrastructure for the expanding U… [+7280 chars]",,,en,2025-12-25T18:32:45.953702Z,news
95e9694edc7d51f27d65bbadf2769f9a,Pathos Communications' PathosMind Identifies Ten Newsworthy Entrepreneurs,2025-12-19T20:17:53Z,International Business Times,API,https://ibtimes.com/pathos-communications-pathosmind-identifies-ten-newsworthy-entrepreneurs-3793249,"London–listed PRTech firm Pathos Communications has developed proprietary AI platform PathosMind. For exclusive use by Pathos employees and partners, it surfaces stories that truly resonate with read… [+15939 chars]",Callum Turner,,en,2025-12-25T18:32:45.953752Z,news
5c2c6ab98e23d3197045641d01037271,Lantronix Expands Presence in Global Drone and Defense Markets with Trillium Engineering Collaboration,2025-12-11T12:00:00Z,GlobeNewswire,API,https://globenewswire.com/news-release/2025/12/11/3203767/0/en/Lantronix-Expands-Presence-in-Global-Drone-and-Defense-Markets-with-Trillium-Engineering-Collaboration.html,"IRVINE, Calif., Dec. 11, 2025 (GLOBE NEWSWIRE) -- Lantronix Inc. (NASDAQ: LTRX), a global leader in compute and connectivity IoT solutions powering Edge AI applications, today announced that its NDAA… [+8854 chars]","Lantronix, Inc.",,en,2025-12-25T18:32:45.953802Z,news
1de73aa25e6d86ba3af235c6697abe70,Secure Messaging and AI Don’t Mix,2025-12-22T22:07:35Z,Aclu.org,API,https://aclu.org/news/privacy-technology/secure-messaging-and-ai-dont-mix,"Subscribe to the Free Future NewsletterFree Future home
Everyone who has a supercomputer in their pocket today (and you probably do) has access to a critical part of modern global communication: sec… [+11391 chars]",Daniel Kahn Gillmor,,en,2025-12-25T18:32:45.953854Z,news
072e59afab862a4c262730ea584ea138,"BTSC JE recruitment 2025: Registration begins for 2,809 vacancies at btsc.bihar.gov.in; direct link to apply here",2025-12-15T14:04:32Z,The Times of India,API,https://timesofindia.indiatimes.com/education/news/btsc-je-recruitment-2025-registration-begins-for-2809-vacancies-at-btsc-bihar-gov-in-direct-link-to-apply-here/articleshow/125981804.cms,"<ul><li>News</li>
<li>Education News</li>
<li>News</li>
<li>BTSC JE recruitment 2025: Registration begins for 2,809 vacancies at btsc.bihar.gov.in; direct link to apply here</li></ul>
The Bihar T… [+2295 chars]",TOI Education,,en,2025-12-25T18:32:45.953907Z,news
3b1c39d483ad1183e4884349a62138f0,"The AI efficiency illusion: why cutting 1.1 million jobs will stifle, not scale, your strategy",2025-12-18T18:23:12Z,Fortune,API,https://fortune.com/2025/12/18/the-ai-efficiency-illusion-why-cutting-1-1-million-jobs-will-stifle-not-scale-your-strategy,"We are witnessing a false dawn of efficiency. Throughout 2025, corporate America has engaged in a frantic restructuring of the labor market, cutting more than 1.17 million jobs in the first 11 months… [+8794 chars]",Katica Roy,,en,2025-12-25T18:32:45.953961Z,news
785bcddfadf97c1bb0b2e34b1a858bcd,Trump Media is merging with a nuclear fusion company,2025-12-18T13:06:16Z,The Verge,API,https://theverge.com/news/847159/trump-media-tae-technologies-merger-nuclear-fusion,"<ul><li></li><li></li><li></li></ul>
Trumps Truth Social company will fuse with TAE Technologies.
Trumps Truth Social company will fuse with TAE Technologies.
by
Dominic PrestonClose
Dominic Pre… [+3549 chars]",Dominic Preston,,en,2025-12-25T18:32:47.352454Z,news
74ca1f436e406a2c684e92f1f661bc06,Ancient Construction Site at Pompeii Sheds Light on Rome’s Miraculous Self-Healing Cement,2025-12-09T16:00:40Z,Gizmodo.com,API,https://gizmodo.com/ancient-construction-site-at-pompeii-sheds-light-on-romes-miraculous-self-healing-cement-2000697080,"From the iconic Colosseum in Rome to Hadrians Wall all the way in England, theres one question most people must ask themselves when gazing upon the enduring traces of one of the most beloved ancient … [+4871 chars]",Margherita Bassi,,en,2025-12-25T18:32:47.352530Z,news
07295b3d0a42d501a2de7bb6d243b3cd,250MWh 'Sand Battery' to start construction in Finland,2025-11-27T22:48:44Z,Energy-storage.news,API,https://energy-storage.news/250mwh-sand-battery-to-start-construction-in-finland-for-both-heating-and-ancillary-services,"The project will cut fossil-based emissions in the Vääksy district heating network by around 60% each year, by reducing natural gas use bu 80% and also decreasing wood chip consumption.
It follows P… [+1017 chars]",Cameron Murray,,en,2025-12-25T18:32:47.352587Z,news
3379260a1ae9a80fec8cc27e7c6636fd,Bernie Sanders wants to temporarily halt AI data center construction nationwide,2025-12-17T15:05:21Z,Business Insider,API,https://businessinsider.com/bernie-sanders-ai-data-center-construction-moratorium-pause-2025-12,"""This moratorium will give democracy a chance to catch up with the transformative changes that we are witnessing,"" Sanders said.Aaron Schwartz/Getty Images
<ul><li>Bernie Sanders is calling for a te… [+2786 chars]",Bryan Metzger,,en,2025-12-25T18:32:47.352639Z,news
be72b6e9c7ea553bff01c8a8b6fa3390,"Micron to invest $9.6 billion in Japan to build AI memory chip plant, Nikkei reports",2025-11-29T07:52:14Z,Yahoo Entertainment,API,https://finance.yahoo.com/news/micron-invest-9-6-billion-075214757.html,"Nov 29 (Reuters) - Micron Technology will invest 1.5 trillion yen ($9.6 billion) to build a new plant in Hiroshima in western Japan to produce advanced high-bandwidth memory (HBM) chips, the Nikkei r… [+1060 chars]",Reuters,,en,2025-12-25T18:32:47.352691Z,news
b7f60070656aa9511853dff07e53fa1d,Tech Billionaires Pledge $1 Billion to CERN for Future Circular Collider,2025-12-19T13:35:14Z,Gizmodo.com,API,https://gizmodo.com/tech-billionaires-pledge-1-billion-to-cern-for-future-circular-collider-2000701596,"Tech billionaires have pledged as much as 860 million ($1 billion) to help fund CERN’s Future Circular Collider, the next-generation particle collider and the successor to the Large Hadron Collider, … [+2613 chars]",Matt Novak,,en,2025-12-25T18:32:47.352743Z,news
d3cd4683f6987fde395f45599f0c6301,Navy selects South Mississippi shipyard to build new ship. And it’s in a hurry,2025-12-19T16:33:05Z,Biloxi Sun Herald,API,https://sunherald.com/news/local/counties/jackson-county/article313831376.html,"Ingalls Shipbuilding in Pascagoula was selected to build a new class of smaller combatant ships, the U.S. Navy announced Friday.
The FF(X) frigate is based on Ingalls Legend-Class National Security … [+2232 chars]",Mary Perez,,en,2025-12-25T18:32:47.352800Z,news
91066759f5e908f19872aae06076106c,"Feel your games and the savings with my favorite haptic vest, now $100 off ahead of Cyber Monday!",2025-11-30T15:16:05Z,Android Central,API,https://androidcentral.com/gaming/virtual-reality/feel-your-games-and-the-savings-with-my-favorite-haptic-vest-now-usd100-off-ahead-of-cyber-monday,"Does anyone remember when the N64 rumble pack was new? That technology is advanced so much now that it can work on anything that produces sound thanks to Woojer's impressive technology, and now the l… [+3841 chars]",Nicholas Sutrich,,en,2025-12-25T18:32:47.352853Z,news
7a9ba56d60a0ea4795358d7cbd3b50b6,Schools told to keep children inside as polluted fog envelops Bosnian capital,2025-12-18T11:10:00Z,Yahoo Entertainment,API,https://yahoo.com/news/articles/schools-told-keep-children-inside-111000982.html,"SARAJEVO, Bosnia-Herzegovina (AP) Flights were cancelled, children were told to stay indoors and outdoors construction work was banned in Sarajevo Thursday as a thick layer of fog enveloped the Bosni… [+1624 chars]",ELDAR EMRIC,,en,2025-12-25T18:32:47.352905Z,news
037a0ced4b3e9a4d51edc05b735b0223,Clean Up on the Black Friday Deals at Eureka and Save Big On These Five Powerhouse Vacuums,2025-11-27T12:00:38Z,Gizmodo.com,API,https://gizmodo.com/clean-up-on-the-black-friday-deals-at-eureka-and-save-big-on-these-five-powerhouse-vacuums-2000684873,"If buying from a trusted brand name is at the top of your shopping process, you’ve just found your source for the best Black Friday deals on vacuum cleaners and home cleaning robots. Eureka has been … [+9742 chars]",Partner Content With Eureka,,en,2025-12-25T18:32:47.352955Z,news
5465fe7aa13d7d26aa3f48826192a2c3,"Bernie Sanders Calls For Halt On AI Data Center Construction, Alleges 'Very Very Rich Men' Like Musk, Bezos, Zuckerberg Want More Power And Wealth",2025-12-19T14:31:07Z,Yahoo Entertainment,API,https://yahoo.com/news/articles/bernie-sanders-calls-halt-ai-143107669.html,"Benzinga and Yahoo Finance LLC may earn commission or revenue on some items through the links below.
On Tuesday, Sen. Bernie Sanders (I-Vt.) called for a halt to new AI data center construction, war… [+2965 chars]",Ananya Gairola,,en,2025-12-25T18:32:47.353007Z,news
46a2adfc9d7548f5767529d48ee6c227,'Magic balls' installed by drones could conquer US market thanks to game-changing performance: 'It's never been like this',2025-12-18T00:30:00Z,Yahoo Entertainment,API,https://tech.yahoo.com/home/articles/magic-balls-installed-drones-could-003000034.html,Norwegian energy startup Heimdall Power aims to transform power grids with its latest innovation. A report by Data Center Dynamics breaks down how the company has created tiny magic balls that make e… [+3206 chars],Geri Mileva,,en,2025-12-25T18:32:47.353061Z,news
60857dafa5223745adf4c1ae79067667,Newly Discovered ‘Hybrid’ Phase of Matter Blurs the Line Between Solid and Liquid,2025-12-09T21:30:34Z,Gizmodo.com,API,https://gizmodo.com/newly-discovered-hybrid-phase-of-matter-blurs-the-line-between-solid-and-liquid-2000697462,"High school science misses a lot of the science researchers actually work with. For example, you learn that there are three states of mattersolid, liquid, and gasbut in advanced physics, things get a… [+3748 chars]",Gayoung Lee,,en,2025-12-25T18:32:47.353117Z,news
7da64b1320f3cb0027bb032ea1ebfcc0,Don’t expect Trump Media’s nuclear fusion power plant to generate electricity soon,2025-12-19T18:05:38Z,The Verge,API,https://theverge.com/report/848205/nuclear-fusion-energy-trump-media-tae,"<ul><li></li><li></li><li></li></ul>
Dont expect Trump Medias nuclear fusion power plant to generate electricity soon
The energy demands of AI are driving investment in futuristic fusion reactors f… [+11481 chars]",Justine Calma,,en,2025-12-25T18:32:47.353173Z,news
6e1771f8cdf231e083ec89f5267939e0,The Navy says AI cut a 160-hour submarine-planning job down to just 10 minutes — now it's investing $448 million to go bigger,2025-12-10T19:04:49Z,Business Insider,API,https://businessinsider.com/navy-ai-cut-hourslong-submarine-planning-job-to-minutes-2025-12,"After an initial focus on submarine shipbuilders and shipyards, the AI program will expand to surface ship programs.US Navy Photo by Mass Communication Specialist 2nd Class Heather C. Wamsley/release… [+3727 chars]",Chris Panella,,en,2025-12-25T18:32:47.353232Z,news
5797d320e14fe36b5f045eacccaa0ffa,Scientists uncover potentially game-changing universal new benefit after planting mushrooms: 'Unsung hero',2025-12-19T23:50:00Z,Yahoo Entertainment,API,https://yahoo.com/news/articles/scientists-uncover-potentially-game-changing-235000029.html,"Fungi are proving effective in addressing persistent environmental challenges, such as breaking down pollutants and recycling waste.
As the BBC reported, the architecture firm Redhouse Studio develo… [+2870 chars]",Alyssa Ochs,,en,2025-12-25T18:32:47.353283Z,news
b864f165dee50f9eda9385936667600e,"Trump Media, fusion power firm TAE Technologies combine in $6 billion deal",2025-12-18T11:36:34Z,Yahoo Entertainment,API,https://finance.yahoo.com/news/trump-media-tae-technologies-combine-113634290.html,"Dec 18 (Reuters) - U.S. President Donald Trump's social media firm is entering the fusion-power business through a $6 billion merger with privately held TAE Technologies, betting on the 7experimental… [+2337 chars]",Reuters,,en,2025-12-25T18:32:47.353335Z,news
534b5a3a4caae378b4b04f0326c710c2,Ford’s big bet on EVs didn’t pan out — now its pivoting to hybrids and energy storage,2025-12-15T21:04:46Z,The Verge,API,https://theverge.com/news/844813/ford-hybrid-erev-f150-energy-storage-jobs,"<ul><li></li><li></li><li></li></ul>
The automaker will make an EREV version of the F-150 Lightning that will get up to 700 miles of range.
The automaker will make an EREV version of the F-150 Ligh… [+6243 chars]",Andrew J. Hawkins,,en,2025-12-25T18:32:47.353391Z,news
e96ff1fcbf329d165a969ab494a7a8ad,90-year-old airport to close down forever amid low traveler numbers,2025-12-06T02:23:01Z,TheStreet,API,https://thestreet.com/travel/90-year-old-airport-to-close-down-forever-amid-low-traveler-numbers,"While 2025 has brought with it countless airline bankruptcies as smaller carriers struggle to compete for passengers and the rising cost of operations, the closure of an entire airport is a more dras… [+2364 chars]",Veronika Bondarenko,,en,2025-12-25T18:32:47.353443Z,news
cb8d5c020fdb9c210461818af0dbd60b,China's Sugon unveils new AI infrastructure to rival platforms from Nvidia and Huawei,2025-12-19T09:30:00Z,Yahoo Entertainment,API,https://finance.yahoo.com/news/chinas-sugon-unveils-ai-infrastructure-093000921.html,Chinese supercomputer maker Sugon has launched an advanced artificial intelligence infrastructure for data centres that is expected to rival similar high-performance platforms from Nvidia and Huawei … [+3974 chars],South China Morning Post,,en,2025-12-25T18:32:48.713185Z,news
28158cedfc138d8e6887f2a70e274c3a,Software Mogul/Secretary of (*checks notes) the Interior Says AI Will Cure Cancer,2025-12-11T21:40:26Z,Gizmodo.com,API,https://gizmodo.com/software-mogul-secretary-of-checks-notes-the-interior-says-ai-will-cure-cancer-2000698612,"Doug Burgum may not have the name recognition of President Donald Trump’s other cabinet secretaries, like Homeland Security Secretary Kristi Noem or Health Secretary Robert F. Kennedy Jr., but Burgum… [+7036 chars]",Matt Novak,,en,2025-12-25T18:32:48.713239Z,news
c3c6388b2a15cc3dcdc1f1d55e61df9a,Leaked Microsoft organizational chart shows the 16 executives helping Satya Nadella in the AI race,2025-11-25T10:00:02Z,Business Insider,API,https://businessinsider.com/leaked-microsoft-organizational-chart-shows-top-16-execs-under-nadella-2025-11,"Microsoft CEO Satya NadellaJason Redmond/AP
<ul><li>Microsoft's senior leadership team includes Satya Nadella and 16 executives.</li><li>Nadella has made changes in the past year to the company's to… [+12941 chars]",Ashley Stewart,,en,2025-12-25T18:32:48.713284Z,news
75e6db71ae6fa649742ae583d5e2546a,Exclusive-Google works to erode Nvidia's software advantage with Meta's help,2025-12-17T15:02:53Z,Yahoo Entertainment,API,https://finance.yahoo.com/news/exclusive-google-works-erode-nvidias-150253328.html,"Dec 17 (Reuters) - Alphabet's Google is working on a new initiative to make its artificial intelligence chips better at running PyTorch, the worlds most widely used AI software framework, in a move a… [+5499 chars]",Reuters,,en,2025-12-25T18:32:48.713322Z,news
b0cf0cb9e4f31964adb48847da3846a7,AI Chips Can’t Exist Without These 2 Underrated Tech Giants,2025-12-17T12:09:00Z,MarketBeat,API,https://marketbeat.com/stock-ideas/ai-chips-cant-exist-without-these-2-underrated-tech-giants?amp%3Butm_medium=yahoofinance,"Automated semiconductor fabrication machine handling a glowing silicon wafer.
<ul><li>Applied Materials and Lam Research manufacture the specialized equipment needed to create next-generation logic … [+7447 chars]","Jeffrey Neal Johnson, MarketBeat",,en,2025-12-25T18:32:48.713441Z,news
d6a8773870812a0f2905971033a197ce,"Tencent restructures AI operations, promotes high-profile recruit to chief AI scientist",2025-12-17T09:30:00Z,Yahoo Entertainment,API,https://finance.yahoo.com/news/tencent-restructures-ai-operations-promotes-093000045.html,"Tencent Holdings has initiated a major restructuring at its artificial intelligence group with the promotion of recent high-profile recruit Vinces Yao Shunyu, a former researcher at OpenAI.
Without … [+3742 chars]",South China Morning Post,,en,2025-12-25T18:32:48.713480Z,news
121200d131830313d040c0befdcd8743,Ensuring a National Policy Framework for Artificial Intelligence,2025-12-11T23:56:10Z,Whitehouse.gov,API,https://whitehouse.gov/presidential-actions/2025/12/eliminating-state-law-obstruction-of-national-artificial-intelligence-policy,"By the authority vested in me as President by the Constitution and the laws of the United States of America, it is hereby ordered:
Section1.  Purpose.  United States leadership in Artificial Intelli… [+8835 chars]",,,en,2025-12-25T18:32:48.713522Z,news
c7825f45db893af7f3ca558768cc4f5f,Best UK universities for civil engineering – league table,2025-09-13T07:01:11Z,The Guardian,API,https://theguardian.com/education/ng-interactive/2025/sep/13/best-uk-universities-for-civil-engineering-league-table,,,Education,en,2025-12-25T18:32:50.220354Z,news
cc15f72647f784d9dc24d6792cad5086,Best UK universities for mechanical engineering – league table,2025-09-13T07:00:58Z,The Guardian,API,https://theguardian.com/education/ng-interactive/2025/sep/13/best-uk-universities-for-mechanical-engineering-league-table,,,Education,en,2025-12-25T18:32:50.220418Z,news
b9bbfa0ab90d9e0108f51935519c3ed7,Best UK universities for chemical engineering – league table,2025-09-13T07:01:10Z,The Guardian,API,https://theguardian.com/education/ng-interactive/2025/sep/13/best-uk-universities-for-chemical-engineering-league-table,,,Education,en,2025-12-25T18:32:50.220473Z,news
2105fb870d676e7051f535539a334967,Best UK universities for aerospace engineering – league table,2025-09-13T07:01:03Z,The Guardian,API,https://theguardian.com/education/ng-interactive/2025/sep/13/best-uk-universities-for-aerospace-engineering-league-table,,,Education,en,2025-12-25T18:32:50.220516Z,news
9180472215c6277f33116b9271c822da,Best UK universities for general engineering – league table,2025-09-13T07:00:59Z,The Guardian,API,https://theguardian.com/education/ng-interactive/2025/sep/13/best-uk-universities-for-general-engineering-league-table,,,Education,en,2025-12-25T18:32:50.220560Z,news
e8434f2f0043eba9cfbe33f6124880d6,Best UK universities for electrical & electronic engineering – league table,2025-09-13T07:01:13Z,The Guardian,API,https://theguardian.com/education/ng-interactive/2025/sep/13/best-uk-universities-for-electrical-electronic-engineering-league-table,,,Education,en,2025-12-25T18:32:50.220604Z,news
2ab52badbadab1320c2b1838b4aa7446,"Faulty engineering led to deadly Titan sub implosion, US investigators rule",2025-10-15T23:23:39Z,The Guardian,API,https://theguardian.com/world/2025/oct/15/titan-sub-disaster-ntsb-report,"The deadly implosion of a submersible traveling to the wreck of the Titanic was the result of faulty engineering, the National Transportation Safety Board (NTSB) announced on Wednesday. The NTSB’s final report on the voyage that killed five people in June 2023 said that OceanGate, the private company that owned the Titan, did not adequately test its experimental submersible before the trip. The Washington state-based firm, which suspended operations after the catastrophic implosion, was unaware of the submersible’s true durability, the report said. The victims, including OceanGate CEO Stockton Rush, died instantly in the North Atlantic during the descent to the remains of the Titanic. The implosion also killed French underwater explorer Paul-Henri Nargeolet, known as “Mr Titanic”; British adventurer Hamish Harding; and two members of a prominent Pakistani family, Shahzada Dawood and his son Suleman Dawood. The Titan’s defective engineering “resulted in the construction of a carbon fiber composite pressure vessel that contained multiple anomalies and failed to meet necessary strength and durability requirements”, the NTSB said. The safety board also said OceanGate had not followed standard guidance for emergency responses, and that the Titan could have been found sooner if it had. If the company had abided by expected protocols, it would have saved “time and resources”, the report said, while noting “rescue was not possible in this case”. The report was also critical of the culture at the company, quoting a former operations technician who had raised alarms about potential coast guard regulations prior to the implosion. That technician had questioned the company’s choice to call paying passengers “mission specialists”, prompting the CEO to respond that “if the Coast Guard became a problem … he would buy himself a congressman and make it go away”, the report said, citing the technician. The NTSB report dovetails with a coast guard report released in August that described the Titan implosion as preventable. The coast guard determined that safety procedures at OceanGate were “critically flawed” and found “glaring disparities” between safety protocols and actual practices. A spokesperson for the company declined to comment on Wednesday. In August, after the coast guard report was released, a company spokesperson offered condolences to the families of those who died. The Titan’s implosion led to lawsuits and to calls for tighter regulation of private deep-sea expeditions. The NTSB report suggested current regulations for small passenger vessels such as the Titan were inadequate and had “enabled OceanGate’s operation of the Titan in an unsafe manner”. The safety board recommended the coast guard establish a panel of experts to study submersibles and implement updated regulations. The report also called on the coast guard to “disseminate findings of the study to the industry”, which has grown in recent years as privately financed exploration has grown. The vessel had been making voyages to the Titanic site since 2021. Its final dive came on the morning of 18 June 2023. The submersible lost contact with its support vessel about two hours later and was reported overdue that afternoon. A multiday search for survivors off Canada made international headlines. It soon became clear there would be no survivors, and the coast guard and other authorities began lengthy investigations into what had happened. The sub disaster was the subject of a Netflix documentary released earlier this year.",Sam Levin and agencies,World news,en,2025-12-25T18:32:50.220645Z,news
